STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1443;20191015;   10;  11.6;   3.3;    3;   8.7;   6;    0.200;   0;   7.3;  12.7;  982.06;   13.1;   84.04;   18.1;    9.7;    6.8;eor
       1443;20191016;   10;  11.3;   4.1;    3;   0.3;   6;    7.550;   0;   4.5;  10.1;  987.45;   13.9;   64.92;   18.8;    9.0;    6.6;eor
       1443;20191017;   10;  11.0;   3.1;    3;   2.6;   6;    2.717;   0;   7.9;  12.2;  987.06;   16.1;   67.42;   20.9;   10.0;    9.0;eor
       1443;20191018;   10;  17.9;   3.7;    3;  19.6;   8;    2.717;   0;   7.5;  13.3;  985.07;   15.6;   75.21;   20.8;   12.8;   10.0;eor
       1443;20191019;   10;  11.2;   2.4;    3;  14.8;   6;    0.000;   0;   7.8;  13.6;  982.12;   13.6;   87.46;   16.6;   11.9;   10.8;eor
       1443;20191020;   10;   7.2;   1.4;    3;   1.0;   6;    5.583;   0;   7.7;  14.3;  980.55;   14.3;   88.25;   18.9;   10.4;    9.0;eor
       1443;20191021;   10;   6.6;   2.0;    3;   5.1;   6;    0.000;   0;   7.9;  14.0;  991.02;   14.6;   84.17;   16.5;   12.6;   12.1;eor
       1443;20191022;   10;   4.5;   1.4;    3;   0.0;   6;    0.167;   0;   7.9;  13.9;  994.48;   12.8;   94.04;   14.2;   10.9;    9.7;eor
       1443;20191023;   10;   6.4;   1.5;    3;   0.0;   0;    0.000;   0;   8.0;  13.4;  986.33;   12.3;   93.50;   13.2;   11.0;    9.5;eor
       1443;20191024;   10;   8.0;   2.2;    3;   0.0;   0;    3.150;   0;   7.8;  12.5;  985.09;   14.5;   77.46;   19.5;   10.5;    8.8;eor
       1443;20191025;   10;   8.8;   2.3;    3;   0.0;   0;    7.600;   0;   7.2;  11.7;  994.10;   13.8;   75.04;   18.9;    6.9;    3.7;eor
       1443;20191026;   10;   9.2;   1.9;    3;   0.0;   0;    8.583;   0;   3.7;  10.4;  992.59;   12.7;   74.29;   21.8;    5.3;    2.1;eor
       1443;20191027;   10;   8.7;   2.9;    3;   3.7;   6;    4.583;   0;   7.1;  13.1;  992.25;   17.0;   68.42;   20.8;    8.8;    7.3;eor
       1443;20191028;   10;   4.5;   2.1;    3;   3.4;   6;    0.000;   0;   7.9;  10.5;  992.20;    8.3;   95.92;    9.1;    7.2;    7.6;eor
       1443;20191029;   10;   5.5;   2.0;    3;   2.7;   6;    0.000;   0;   7.9;   9.7;  992.25;    7.5;   93.25;    9.2;    6.7;    7.1;eor
       1443;20191030;   10;   4.2;   1.4;    3;   6.2;   6;    0.000;   0;   7.8;   9.8;  994.29;    7.7;   93.38;    9.2;    6.7;    6.8;eor
       1443;20191031;   10;   3.4;   1.4;    3;   0.0;   6;    0.000;   0;   8.0;   9.9;  991.68;    7.8;   93.71;    9.0;    6.5;    6.4;eor
       1443;20191101;   10;  10.6;   2.2;    3;   8.4;   6;    0.033;   0;   7.7;  11.8;  983.40;   11.1;   89.17;   13.5;    7.8;    7.7;eor
       1443;20191102;   10;  13.4;   4.5;    3;   8.9;   6;    1.350;   0;   7.7;  13.4;  970.97;   14.9;   78.92;   18.3;   11.7;   10.6;eor
       1443;20191103;   10;  17.8;   5.0;    3;   4.5;   6;    0.017;   0;   7.8;  11.0;  963.06;   12.6;   75.38;   15.8;   10.3;    8.9;eor
       1443;20191104;   10;  16.9;   6.0;    3;   2.9;   6;    0.150;   0;   7.3;  10.4;  967.76;   12.0;   73.92;   13.9;   10.5;    8.5;eor
       1443;20191105;   10;   9.8;   3.1;    3;   2.2;   6;    4.117;   0;   6.0;   9.0;  971.42;    9.8;   74.75;   13.8;    5.5;    3.0;eor
       1443;20191106;   10;  10.3;   4.0;    3;   0.3;   6;    0.350;   0;   7.9;   9.3;  976.96;    9.4;   78.42;   11.3;    8.1;    7.1;eor
       1443;20191107;   10;  14.5;   3.9;    3;   0.3;   6;    0.367;   0;   7.2;   8.0;  975.78;    9.0;   69.21;   11.5;    3.5;    1.4;eor
       1443;20191108;   10;   4.7;   1.3;    3;   2.3;   6;    0.000;   0;   7.7;   8.0;  978.03;    5.9;   86.29;    7.5;    3.8;    2.3;eor
       1443;20191109;   10;   6.1;   1.4;    3;   0.0;   6;    2.067;   0;   5.1;   7.1;  982.53;    4.6;   84.88;   10.1;   -1.1;   -3.8;eor
       1443;20191110;   10;   3.4;   1.1;    3;   0.0;   0;    3.633;   0;   5.2;   6.2;  983.98;    1.9;   89.71;    7.6;   -3.1;   -5.4;eor
       1443;20191111;   10;  10.8;   2.3;    3;   0.8;   6;    0.267;   0;   7.9;   6.8;  983.11;    3.9;   84.46;    7.5;    0.6;    1.2;eor
       1443;20191112;   10;  12.8;   4.4;    3;   0.0;   6;    1.100;   0;   6.8;   6.9;  979.40;    6.6;   70.58;    8.9;    3.9;    0.6;eor
       1443;20191113;   10;   9.7;   3.5;    3;   0.0;   6;    2.450;   0;   6.4;   6.7;  977.34;    4.9;   77.21;    6.7;    1.4;   -1.5;eor
       1443;20191114;   10;   6.0;   1.6;    3;   0.0;   0;    2.867;   0;   7.5;   6.4;  972.77;    3.9;   79.67;    8.3;   -0.9;   -3.2;eor
       1443;20191115;   10;  10.8;   2.1;    3;   0.0;   6;    1.617;   0;   8.0;   6.8;  971.95;    4.0;   84.46;    8.0;    0.1;   -2.6;eor
       1443;20191116;   10;   3.6;   1.0;    3;   0.0;   0;    4.817;   0;   5.5;   6.5;  980.92;    2.7;   88.00;    9.4;   -1.2;   -4.0;eor
       1443;20191117;   10;   7.4;   1.6;    3;   6.4;   8;    0.000;   0;   8.0;   6.6;  978.88;    1.8;   95.04;    3.9;   -1.0;   -2.2;eor
       1443;20191118;   10;  13.8;   5.8;    3;   1.5;   8;    0.000;   0;   7.5;   6.7;  982.79;    4.5;   79.46;    6.3;    1.7;    1.3;eor
       1443;20191119;   10;   6.2;   1.3;    3;   0.2;   6;    0.050;   0;   7.7;   7.0;  989.18;    3.9;   86.58;    6.6;    0.2;   -2.4;eor
       1443;20191120;   10;   4.1;   1.3;    3;   0.0;   0;    0.000;   0;   7.9;   6.2;  986.95;    0.4;   98.50;    1.6;   -1.1;   -1.2;eor
       1443;20191121;   10;   3.4;   1.0;    3;   0.0;   0;    1.283;   0;   7.9;   6.8;  981.78;    2.5;   92.71;    7.7;    0.1;   -1.6;eor
       1443;20191122;   10;   3.9;   1.2;    3;   0.0;   6;    5.200;   0;   7.9;   7.7;  977.74;    4.8;   90.50;   10.8;    2.0;   -0.3;eor
       1443;20191123;   10;   3.8;   1.3;    3;   0.0;   0;    0.000;   0;   8.0;   7.0;  970.00;    2.7;   94.75;    4.1;    0.8;   -0.8;eor
       1443;20191124;   10;   3.3;   0.7;    3;   0.0;   0;    2.683;   0;   8.0;   7.2;  979.02;    3.5;   91.33;    9.3;   -0.5;   -2.6;eor
       1443;20191125;   10;   3.3;   0.8;    3;   0.0;   6;    1.317;   0;   7.8;   8.8;  982.41;    6.5;   91.17;   10.7;    2.9;    0.4;eor
       1443;20191126;   10;   6.7;   2.0;    3;   0.6;   6;    2.683;   0;   8.0;   9.2;  979.47;    9.0;   81.33;   14.3;    3.4;    1.3;eor
       1443;20191127;   10;  16.1;   5.3;    3;   0.5;   6;    2.167;   0;   7.5;   9.0;  971.39;   11.4;   67.63;   14.8;    5.2;    2.7;eor
       1443;20191128;   10;  15.0;   7.3;    3;  11.6;   6;    0.400;   0;   7.9;   9.4;  974.46;   10.7;   72.96;   12.1;    9.2;    7.8;eor
       1443;20191129;   10;  12.4;   4.2;    3;   7.4;   6;    0.000;   0;   7.7;   9.2;  983.94;    7.5;   88.33;   10.1;    3.8;    1.8;eor
       1443;20191130;   10;   4.0;   1.2;    3;   0.5;   6;    7.083;   0;   3.0;   5.9;  993.05;    2.8;   80.42;    8.9;   -1.9;   -4.7;eor
       1443;20191201;   10;   6.0;   1.5;    3;   2.5;   6;    0.000;   0;   7.7;   6.6;  988.29;    2.0;   92.54;    3.3;   -0.3;   -1.3;eor
       1443;20191202;   10;   7.3;   2.0;    3;   0.0;   0;    1.883;   0;   5.4;   5.6;  996.38;    1.3;   83.67;    4.5;   -3.3;   -6.0;eor
       1443;20191203;   10;   4.5;   1.2;    3;   0.0;   0;    7.017;   0;   2.0;   5.0;  998.63;   -0.7;   85.42;    5.7;   -4.6;   -7.5;eor
       1443;20191204;   10;   3.2;   0.8;    3;   0.0;   0;    6.933;   0;   1.5;   4.5;  993.10;   -2.5;   88.92;    3.2;   -5.8;   -8.4;eor
       1443;20191205;   10;   3.2;   0.7;    3;   0.0;   0;    6.817;   0;   0.8;   4.6;  994.16;   -2.1;   87.96;    4.3;   -6.3;   -8.7;eor
       1443;20191206;   10;  15.6;   4.1;    3;   1.1;   6;    6.500;   0;   4.9;   5.8;  991.10;    4.5;   70.54;   11.5;   -5.3;   -8.1;eor
       1443;20191207;   10;  13.6;   6.2;    3;   0.0;   6;    0.133;   0;   7.8;   8.7;  990.76;    9.2;   75.25;   10.6;    7.5;    6.3;eor
       1443;20191208;   10;  16.9;   7.1;    3;   1.1;   6;    0.667;   0;   7.8;   9.0;  985.51;   11.0;   68.88;   13.3;    8.9;    6.9;eor
       1443;20191209;   10;  17.1;   6.6;    3;   3.4;   6;    0.133;   0;   7.6;   7.9;  981.42;    7.7;   74.71;    9.7;    5.3;    4.1;eor
       1443;20191210;   10;   7.5;   1.7;    3;   0.0;   0;    4.767;   0;   4.1;   5.9;  997.42;    2.9;   78.46;    7.0;   -3.2;   -6.0;eor
       1443;20191211;   10;  13.3;   2.7;    3;   7.4;   6;    0.000;   0;   7.8;   6.0;  985.03;    1.6;   86.33;    5.6;   -4.1;   -6.6;eor
